	id	sent0	label
1329	6358	Peranbilum yathrayilum ingeru ithengana abhinayichu....maassinu maassum claassinu claassum ....ikka vere level thanne....	Positive
1331	4914	 NJANUM ENTTE KALI KARUM VERUM STRONG ELA TRIPPIL STRONG.     IKKA FANS LIKE ADIK 2..3STRONG IKKA	unknown_state 
1332	4925	 Eee trailer undakkiya avanu.....Kodukk oru salute...	Positive 
1333	3810	 eth 14k alavalathikal aanu dislike adichath	Negative 
1337	4938	 Mass ne eru pereyulloo athane ikka	unknown_state 
1338	5783	Kgf bahubali 2.0.... nammukum oru adar item undennu para...	Positive
1340	2892	 Romanjification enta ponnikka nigal vere leval Aanu...	Positive 
1341	92	 Mammukka ningal bharikkanam Malayalam Cinema iniyulla kalavum	Positive 
1342	4078	 Ithiri late aayalum prithviraj koodi venamayirunnu	Mixed_feelings 
1343	5423	Onne poyeda mugath puttiyum adich oronne iragiyekum mega star	Negative
1344	4663	 Kidu trailar....lalettan king of Indian cinima..	Positive 
1345	2757	 Ithokke dislike adikkunavare kale vari adikkanam	Negative 
1346	2542	 Viswasam Pola irukkunu Adi poli congratulations	Positive 
1347	6686	Ithrayum nalla oru trailer kittiyittum Viewsinte avastha shojaneeyam thanne.	Mixed_feelings
1348	6449	You can stop trailer 2 minute	not-malayalam
1349	2672	 Prayam koodumthorum Actionum Pulimurugan pinnil avo?	unknown_state 
1350	940	 Athu ___ Makkladaa ee jathi iteamsoka dislike cheyyunaaa.... Raju vs Lalu...	Negative 
1351	2599	 Love u lalettaaa ... prithviraj	Positive 
1352	5737	Janapriyan jail vitt vere kaliyillaa... all the bst tm	Positive
1354	6458	3.9 k dislikeooòoo... adhummm namudai laletaneeee...... aradaaaa Kai adichodikadaaaa	unknown_state
1355	5495	Vera oru nadaneyum mosham parayan njanilla ennalum ijjathi items ee prayathilum nalkan ee megastarinu mathrame kazhiyukayollu	Positive
1356	5263	 Trailer Veendum veendum veendum Kanunnaver undo	Positive 
1357	6641	Machanmare ente chanel onnu ellarum sub cheyyo	unknown_state
1358	3759	 laletta movie kku super response aanalloo	Positive 
1359	3938	 10 ൽ കൂടുതൽ ഈ trailer kandavar ivide varoonjhaan 16 aayi	Positive 
1360	6038	Padam kanan pattatha vishamathil trailer kandu vishamam mattunnathu njan mathram ano	unknown_state
1361	1503	 YouTube nde kaat poyirikkugayaan.. 1 manikkoor aayi ithuvare YouTube nde hang maariyittilla..🤣🤣	unknown_state 
1362	5422	അടിപൊളി 120 k aayii...   Bot Bot	unknown_state
1363	3580	 Bgm oru rakshaym ilaa. Eppolm mammokaye kateelalo	Mixed_feelings 
1366	5038	 Movie super Ann...  climax porra	Mixed_feelings 
1367	5454	Ikka Arya prithi surajettan Puthiya payyanmaru Ahana Ellarum pwolichutta	Positive
1369	3311	 Ippoyum vnit aarakilum trailer nokr undoo mammuka ishtam love you	unknown_state 
1370	3056	 Iniyum venam kurachum koodi ulla trailer	unknown_state 
1371	1889	 Kalakkan kidu marana mass mammukka pwolikyum	Positive 
1373	3537	 Hindukalaka ivan mahi ravanan islamil ivana ibilis yena parayum christanikalka idayil ivana oru pera oluu LUCIFER	unknown_state 
1374	3640	 Padam kand trailer kanuvan vannvar undo..poli film	Positive 
1375	2406	 innale 7 Mani muthal Kath Kath ninnu trailer nu vendi.....thakarppan trailer .... love you mammukkaaaaaa	Positive 
1376	1493	 Oru prethikshayillarnu madhuraja but parayathirikan vayya visuals vere lvl	Positive 
1377	5768	Second vechu dislike ivane okke samathikkanam ..	Negative
1378	5210	 I am waiting .. love mammookka .. tamil actor Jai in malayalam movie. superb. love u Jai.	not-malayalam 
1379	160	 MAMMOKKENTE ( BIG B2=BILAL )veranam ennu agraham ullavar undoo	unknown_state 
1380	5991	Lucifer 4 divasam kondu 50 kodi ayathu pole ....ithum 50 kodi avatte ennu njan prarthikkunnu...ennu lalettan fan	Positive
1381	4141	 Ullath parayallooo sidhiq ozhich bhaakki elllaaam chali actorors.... Enthaaavumooo enthoooo.... Comment nookiii... fayankaram ennu parayaan eee trailoril onnum illlaa...	Negative 
1382	6615	Haneef adeni pwolikkum  Maass trailer  Mommookkayude Face kanum yenn pradeekshichu  Sambavam marana maass aann	Positive
1383	4687	 Mohanlalinte best 100 crore film aayirikkum urappu	Positive 
1384	5001	 Raja 100 core kadakum ennu urappulavarke like adiche polikanulla button... Ikka	Positive 
1385	581	 Supr trailer oru vettame like adikkan pattullu ennoru sankadam athra kidu trlr	Positive 
1386	1111	 Madhuraraja 500 cr kerumenn urappullavark like cheyyanulla comment	unknown_state 
1387	138	 Oru marana mass chitramaavatte laleeta lucifer	Positive 
1388	5193	 Nenjum virich slow motionil oru varavund massennonnum paranjal pora maranamass	Positive 
1389	763	 Any tamil fans hit like here	not-malayalam 
1390	797	 Enthonn trailer urakkam varunnu ellaarum nalla kidilam ennu paranju kandu nokkiyadhaa oru rasavumill A  maalapadakkam	Negative 
1391	3459	 Sathyam paranja alamb trailer ayind......	Negative 
1392	2389	 Malayala cinemakke oru pudiya yuva nadanekkoode kittaan pookunnu.  Waiting	Positive 
1393	524	 Sheriya eattante eathra kali namallu kandittullatha hehe	unknown_state 
1394	1486	 watch all #mohanlal #mammooka fans 🤜🤛	not-malayalam 
1395	4740	 Kore thendikal unlike edand stop cheyyuka	Negative 
1396	1110	 Ethenna pottan kaliyo idhano big budget cenimede dialoge	Negative 
1397	4968	 Prithwiraj pwoli iniyum prithwirajinte ithupolathe adipoli mass padangal irangatte	Positive 
1398	2490	 Tamil nadu fans like pannungei	not-malayalam 
1400	1449	 Immanuvel pokan pokunna item kikidu hbd mammokka	Positive 
1401	2670	 All the best From a katta ettan fan	unknown_state 
1402	1583	 Today is my birthday.. Enik oru 10 like tharavo..	unknown_state 
1404	5262	 Mohanlal Chetta.... Awesome.. ungalukku vayasu aana mathiri Ila...	not-malayalam 
1405	1551	 Enta jayetta ithu minnichekkane kazhinjya varshathe nammada pala planum polinjyu ithu athupole avaruthu.' avulla'	Positive 
1406	1594	 0:54	unknown_state 
1407	1150	 Mammuka polikum mammukaye ishttamullavar like adii	unknown_state 
1408	6106	ith nammude chekkan polikkum          #kalki #tovino	Positive
1409	2092	 Ikka kathirikunuuuuu orupadu predhishyodaii madhura Raj valiy vijayum kaikolatai annu ashamsikunu	Positive 
1410	32	 Padam release cheyunne annu thanne kanumanne urapullavar Like adike machanmaree	unknown_state 
1411	2929	 Police pwoli anallo...lal inte thirichu varavu...	Positive 
1413	5784	ithokke comedy pole und ...aa  bahubaliyude manam kalayo ?	Negative
1414	741	 katta waiting ..from a katta ettan fan	Positive 
1415	2164	 Rajaye... Kandittu derickine kanan vanathu njan mathram anooo.... 🤗	unknown_state 
1416	6276	HBD one and only ikka ikka fans like addi	not-malayalam
1417	2117	 Cinemakku vallathum baaki vachitundu trailer cheta...	Mixed_feelings 
1419	3263	 Rajuettan fans undengill like adi makkalee	unknown_state 
1420	2219	 Best of luck  Laletta  From Rajuvettan fans	not-malayalam 
1421	3107	 Avalde pooroke adich pottichittundavum Valla kollasangavum 🤣🤣🤣	unknown_state 
1422	5092	 Njan 5 vattam kadhu super padam mammookkaki ummaaaaaa	Positive 
1423	1060	 Padam release aytt arengilum trailer kaanunnundo	unknown_state 
1424	2809	 Madhura rajaye adichu potta kinattil itta stefen neduballi hajar hoom	unknown_state 
1425	4512	 Poli annu kidu annu mass annu pine	Positive 
1426	3140	 Haters noke kurachu kanjii edukatte..  Pakkaa mass	Positive 
1427	3583	 My lalatta aaaaaaàa IAM waiting	not-malayalam 
1428	1738	 All the best mammukka... Ningal pwolik..	unknown_state 
1429	3009	 Waiting for Mamaaankam Days	not-malayalam 
1430	2989	 Katta waiting aanu makkale june 16th DERICK ABRAHAM entry	Positive 
1431	1218	 Releaseinu 1 week munne ithu onnum koodi kanan vannavar undo?	unknown_state 
1432	6498	Ethine velluna oru cinema inni oru 5-6 varshatheku iranigila heaviest of heaviest   Bramandamass  Ennu urapullavar like adikuka	Positive
1433	3522	 Oru Pulimurugan chaya kachal idaku ille ennu doubt illathe illa🤔	Mixed_feelings 
1434	2502	 Puchivhavarkulla marupadi athum triple strongill ikka ishtam	Positive 
1435	5908	Dhaivam  marikkugayo    endhuvaade	Negative
1436	3380	 Mohanlal mamooty fan ullavar adik like	unknown_state 
1437	5675	10M VIEW  AKKAN TRY CHEYYUNNAVAR LIKE ADI	Positive
1438	4517	 Theatril cinema kanditu vannu kanunavar like adichitu pokuka	unknown_state 
1439	2489	 Nerathe irakkiya bomb kadha tanne..  atleast nedumudi venu te dialogue enkilum mati pidikamayirunnu....	Mixed_feelings 
1440	3411	 Solid commercial entertainer :) gr8 cuts :)	not-malayalam 
1441	5780	Pwoli..... ethu vere level..... Raja returns......ikka da	Positive
1442	5646	#0:39 scene ill chankala kallil tovino mental anno	unknown_state
1443	2898	 Otta vakkil paranjal vismayam mammookka ningal oru idhihasa taram tanne ennu veendum teliyikkunnu	Positive 
1444	5858	Proud to be a vypinkkari....	not-malayalam
1445	5749	Eatho Kure eannangal dislike... Anganeyum Kure eannangal	Negative
1446	2028	 Laletta neenga chumma MGR  madiri thaga thaga nu minringa	not-malayalam 
1448	4670	 Ithine ale teaser en vilikunne? enthayalum kidukki	Positive 
1449	736	 Raj yeta thagarthuve movie super dooper hit adichi polikam even in tamil nadu ithu nambalda movie ah hit akam	Positive 
1450	1766	 Pudiya pstr kanditu tralril rajuvettane nokkan vannavr like adi	unknown_state 
1451	577	 nivin pauli annel ithe oru onnonnara Padam ayene	Mixed_feelings 
1452	5599	Uff romanjam kond irinaduth ninn njan enit ninn poyi	Positive
1453	2256	 Erian ariyunnavante kayile daivam vadi kodukku hatts of rajuvettan istam	Positive 
1454	3238	 Ittymaani trailer kalakki polichu thimirthu ee onam nammal ingedukkuvaa	Positive 
1455	100	 Rajayude andhya kurbana chollan avan varunuu... #LUCIFER	unknown_state 
1456	4434	 dislike adicha premukhan markku nanni . asooya	Negative 
1458	1924	 Ithu oru  onnonnara  item aayi poi..	Positive 
1459	1854	 Ntey mashey...... Sammadikoollalley ikka fan akann......	Positive 
1460	5773	Madhuraraja 🥰 stylish most handsome mammookka	not-malayalam
1461	6286	YouTube haag aayi makkala all the best mommookka from rajuaattan  (suryaya) fans.	Positive
1462	4806	 THE COMPLETE ACTOR PATHMABHOOSHAN MOHANLAL  #Lucifer	not-malayalam 
1463	3901	 Hollywood style...mammukka Box office kidukkum..mass stylish thriller aayirikkum...	Positive 
1464	3381	 Cheguthan vannu ! Ini 🤩🤘 Rajayude oozham !  #Lalettan  #Mammooka    B I G • M's	Positive 
1465	2055	 192 k viws 196 k like	not-malayalam 
1466	6072	ന്റമ്മോ ഇജ്ജാതി trailor.. Uffftrailor ethegilum.. Padam. Pwoliyo pwoli	Positive
1468	5271	 Poraaaa.... oru ghummm aayilla .. korch car blast crowdd okke aavamaaayrnnu... producer paisa sherikyum irakkittilla🤦‍	Negative 
1469	2938	 November 21ode kore recordukalk oru theerumanamaakum	unknown_state 
1470	6704	Katta waiting aay ullavar like adikk	Positive
1471	4520	 Poraaaa.. Luciferne tholpikkan ulla mass onnum illaaa..	Negative 
1472	97	 Trailer I'll tannaayy full story uondu	Positive 
1473	3112	 Malayalathile kgf nrachi mari mandristanam ayi athe ullu	unknown_state 
1474	5760	Mammooty fans എന്റെ ചാനൽ sandarschikkuka	unknown_state
1475	4898	 Ijjathi mwone keduu Rajevetan messs waiting mwone. .  Dislike adicha guhan fens angot mari nin valich ooombiko	Negative 
1477	1209	 Hoping for a good movie after anuragakarikin vellam	not-malayalam 
1478	4040	 Dislike adikaan vanna para naarikal pinne enthina ith verthee kaanunnath	Negative 
1479	6075	Raja is back	not-malayalam
1480	4551	 Just waiting lalettattan mass. Kolakolli item	Positive 
1481	2528	 Live nalathupoleee umbichuuu koray net kalanjuuui	Negative 
1482	4109	 Superb trailer from lalettan fan ....ikka polichu	Positive 
1484	4082	 Tollywood - Bahubali  Kollywood - 2.O Sandalwood - KGF  Mollywood - Mamangam	not-malayalam 
1485	2442	 Coppy ful Best actor polinhju kuthupala Edukkum	Negative 
1486	4029	 Trailer  kiduve........ ikka fans adi makkale like	unknown_state 
1487	2627	 10 million ayannu nokkan vannavar arokke und ivide	unknown_state 
1488	749	 t e r r i f i c	not-malayalam 
1489	1240	 Lalettan - Prithivi combo vera level...  Pwolichu Lalettan & Prithivi fans like adiku makkale	Positive 
1490	3019	 mollywoodin thala uyarthan  mammookkayude vaka puthiya oruitem koodi     mammookka fan like adi	Positive 
1491	494	 Adutha masterpiece aavum mammookkayude  പ്രിത്വി	unknown_state 
1492	5088	 Indian cinemayuda king Raja is coming	Positive 
1493	5444	Film kandittum trailer kandukondirikkunnavar like adi	unknown_state
1494	4303	 1st day thanne movie kaanan aagrahikunnavar  like button adich pwolikku	unknown_state 
1495	1543	 Varan irikkunnath mass padam matram alla  Comedy entertainer kudiya	Positive 
1496	6154	Paringgiyude munbhil thalakumbit nikkaan kunnjaalik patulla....appo aara muttu madakkiywth(rss) thannje...cherupp nakkikal...  Kaanada punnjara makkale...musalmaante chankoottam....	Negative
1497	1144	 2:05 Dileep de aniyan paranjathu... chettan purathiragittu njangal pani thudangum	unknown_state 
1498	1852	 Mammokka nigalude hardworkinu nalla vijayam thane kittum	Positive 
1499	4582	 I'm proud to be I'm a prithviraj fan. I'm from tamilnadu ne va thala	not-malayalam 
1500	6367	Nerathe 3M aarunnu... Ithrapettannu 4M aayooo....   ettan thaan vismayam.	Positive
1501	907	 Mohanlal or Rajnikanth ? Mohanlal - Like Rajinikanth - Comment	not-malayalam 
1502	2550	 Ineeem ineem poy kanan thonnuvaaa	Positive 
1503	3285	 Pazassiraja  ennu parannu  chilakunnavar  orkuka athu flop nnu	Negative 
1504	1747	 kammara sambhavam madhuraraja trailer undakkiyaa aalanalle trailer undakiyathu  cinema idi akathirunnal mathi  vargam poloru padam ayalum mathi	Mixed_feelings 
1505	1603	 1st	unknown_state 
1508	6614	ticket kittaan ini oru mamangam nadathendi varumo..! waiting ..	Positive
1509	3892	 Verum mass alla kola mass raja daa	Positive 
1510	553	 Itrayum nalla Padam ee oola channelil enthinna ittee	Negative 
1511	4359	 Ee onam ettante pillerk ullatha ettante kude ee aniyan marrum kanumenn parajekk	Positive 
1512	5634	Suraj anna.. entha parayya.. annan nte acting .. vallathe range aayi anna.. onnum parayan illa.. othiri ishtama	Positive
1514	1279	 Katta pretheekshaaa....... Luv u alla ...	Positive 
1515	5745	Hindi me b Diya kro trailer ko	not-malayalam
1516	4953	 Nammal polikkum ithengikum onnu 100 ethikanam	Mixed_feelings 
1517	3388	 pakka realistic filim aanenn thonunnavar like adikkooooo	unknown_state 
1518	2851	 Luciferine kaal madhurajaye ishtamullavar adiyada like..	unknown_state 
1519	5230	 Ikka fansinte 25 k dislike undallo... dislike adichittu karanjolu	Negative 
1520	2664	 Enthinaa chettaa ingane thala vetti vekkunnath . Mammukkante thala vallavanteyum kazhuthinu mukalil vekkumbol	unknown_state 
1521	4997	 maamangam beat all malayalam movie trailer	not-malayalam 
1522	1714	 First Malayalam teaser to get  k likes...Lalettande mass	Positive 
1523	5554	🤣🤣🤣🤣🤣 kya mazak hai... Hans hans k lotpot ho jaoge BC... Aise movie kon dekta hai??	not-malayalam
1524	2810	 love from a diehard lalettan fan	not-malayalam 
1525	3252	 Rajayude  triple advace	unknown_state 
1526	5528	Uff oru rekshem illa ikka	Positive
1527	6272	compelete mass making oru rakshayumilla.  Raju ettan mass vimarshichavare vayi adappicha shilamea ollu raju ettanu	Positive
1528	6547	Ee varavu bollywood ine thakarkanam enn ente mathram aagrahamavilla	unknown_state
1530	1950	 Ithu 100cr ennu parayunnavar like adiku	Positive 
1531	6454	Supr team mammookka from team ettan	unknown_state
1532	5010	 Mein bhi wait kar raha hu.Tovino ka acting muje bohath pasant hai...	not-malayalam 
1533	1807	 daivame chadichooo copy sundaran analloooo  ini enthellaam kaananam	Negative 
1535	4757	 Dislike adicha myrenmark vendi like adi	Negative 
1536	1565	 Waste trailer	Negative 
1537	3686	 6 mani aayillenkil polum ippozhe wait cheyyunna katta ettan fans like adichittu poo	unknown_state 
1538	3899	 12 hrs 1 million  views   Ikka fans hit like hear	unknown_state 
1539	6131	Waaaawwwwwww...    No words....  mommukkaaa	not-malayalam
1540	4642	 Jeyettan massa  kola mass  ennelum onnu kananm nnud	Positive 
1541	3211	 Adukala oru aan kutiye palathum padipikum.....parasyam kand vannavar...	unknown_state 
1542	2591	 thrissur aano oral must aaan aaarennu parayaaamoooo.....	unknown_state 
1543	4099	 Freezerinullil 5 minutolam ninnal polum maravippanu. Oru Mc donald's crew.	unknown_state 
1544	4105	 Ayye preteekshicha atonuletta trailer.. Valya tarakedila	Mixed_feelings 
1545	2019	 mamokka ningal undekil pinnea onnum parayanjila	unknown_state 
1546	4822	 Yentha.. samayam ngatt ponillalloo... .. laalettaa..	unknown_state 
1547	120	 M  A  M  A  N  G  A  M	unknown_state 
1549	1272	 entry istam like for lusifer lalettan	Positive 
1550	4482	 Kolakolli enoke paranjaa ithaanu.. Repeat mode ini on thanne aayirikkum...	Positive 
1552	1236	 ippo mansilai e padam 8 nilayil pottum	Negative 
1553	6391	Venda kutta uruttam Toviiiiiiii enikk  niggale onnu kananam mindanam	unknown_state
1554	6419	Ellarodum oru karym. Orupad prethiksha vechu kolam akalle. Nalla cinema avatte enu agrahikm.	Mixed_feelings
1555	1746	 Mass entry ekka	Positive 
1556	3262	 film putumayulla theme anu. climax adupich kurach clishe aanenkilum padam kollam.	Mixed_feelings 
1557	806	 Ee padam kandu goosebumbs vannavar ethra per --Like	unknown_state 
1558	6577	eee trailer oru cinema kanunapole irunn  kanan pattiya oru item ann  christianigalk idayil ivan oru pere ullu.. #Lucifer	Positive
1560	3882	 Last dialogue semma la	not-malayalam 
1562	674	 Lalettan massaaa verum Mass Alla kolamass lalettan ki jaiiii	Positive 
1563	1836	 Pwli pwli entammoooo reksha illa marana mass Ettan pakka masss	Positive 
1564	2189	 Movie kaboor ayerikkum ikka alle actor	Positive 
1565	2617	 you guys dub in kannada we are kannadigas always support good movies	not-malayalam 
1566	608	 Ente ponno rajuvetta namichu lalettan is back	Positive 
1567	3027	 12 Mani kazhn kaanunnvar ivde like	unknown_state 
1568	1526	 Tripple strong nnn paranjapam daridryam akumn vjarich....idh takarthuto....waiting...ee prayatilum thalarata aavesham....ingal vallatoru manusyan thanne	Positive 
1569	2419	 17 k views 118 k like ??	unknown_state 
